  Time                  V(Vbuck)             
  1.500528208664e-05  3.822186568127e-04  
  1.500565820126e-05  3.822186682025e-04  
  1.500641043050e-05  3.822186817269e-04  
  1.500748201026e-05  3.822187112572e-04  
  1.500790725215e-05  3.822187099189e-04  
  1.500875773592e-05  3.822187045925e-04  
  1.501045870347e-05  3.822187000316e-04  
  1.501386063857e-05  3.822187396722e-04  
  1.502066450877e-05  3.822187750353e-04  
  1.503427224917e-05  3.822187849524e-04  
  1.505000000300e-05  3.822189532738e-04  
  1.505020000270e-05  3.822189575647e-04  
  1.505060000575e-05  3.822189528999e-04  
  1.505140001184e-05  3.822189595069e-04  
  1.505200000300e-05  3.822189547972e-04  
  1.505216000422e-05  3.822189588478e-04  
  1.505248000665e-05  3.822189598699e-04  
  1.505312001153e-05  3.822189534475e-04  
  1.505400000300e-05  3.822189496431e-04  
  1.505412800397e-05  3.822189495413e-04  
  1.505438402455e-05  3.822189543755e-04  
  1.505489606570e-05  3.822189650063e-04  
  1.505592014800e-05  3.822189715192e-04  
  1.505796831261e-05  3.822189756929e-04  
  1.506206464182e-05  3.822190368034e-04  
  1.507025730025e-05  3.822191134388e-04  
  1.508664261710e-05  3.822192269304e-04  
  1.510000000300e-05  3.822193300447e-04  
  1.510050000270e-05  3.822193285783e-04  
  1.510150005688e-05  3.822193391698e-04  
  1.510350016524e-05  3.822193512605e-04  
  1.510500000300e-05  3.822193373211e-04  
  1.510540002467e-05  3.822193357873e-04  
  1.510620003076e-05  3.822193309970e-04  
  1.510720000000e-05  3.822193183889e-04  
  1.510730000000e-05  3.822193192200e-04  
  1.510780000000e-05  3.822193243778e-04  
  1.510820000000e-05  3.822193274622e-04  
  1.510830000000e-05  3.822193305354e-04  
  1.510890000000e-05  3.822193440212e-04  
  1.510900000000e-05  3.822193464669e-04  
  1.510905924376e-05  3.822193459812e-04  
  1.510913555400e-05  3.822193447579e-04  
  1.510922273744e-05  3.822193438405e-04  
  1.510939710430e-05  3.822193414103e-04  
  1.510955501005e-05  3.822193394311e-04  
  1.510981862090e-05  3.822193428295e-04  
  1.511000000300e-05  3.822193459721e-04  
  1.511005272517e-05  3.822193454775e-04  
  1.511015817417e-05  3.822193484405e-04  
  1.511036907217e-05  3.822193536822e-04  
  1.511079086816e-05  3.822193630806e-04  
  1.511163446015e-05  3.822193672050e-04  
  1.511332164412e-05  3.822193691713e-04  
  1.511436733311e-05  3.822193751728e-04  
  1.511567882156e-05  3.822193961561e-04  
  1.511707766807e-05  3.822193996506e-04  
  1.511987536108e-05  3.822194402671e-04  
  1.512547074711e-05  3.822194367369e-04  
  1.513666151917e-05  3.822195687439e-04  
  1.515904306328e-05  3.822197533432e-04  
  1.520380615151e-05  3.822199941850e-04  
  1.529333232796e-05  3.822203625460e-04  
  1.547238468086e-05  3.822203358325e-04  
  1.583048938668e-05  3.822195441208e-04  
  1.636044620430e-05  3.822198943639e-04  
  1.689040302193e-05  3.822233370711e-04  
  1.742035983956e-05  3.822262326241e-04  
  1.795031665718e-05  3.822264987589e-04  
  1.848027347481e-05  3.822270821006e-04  
  1.901023029244e-05  3.822309280279e-04  
  1.954018711006e-05  3.822331306582e-04  
  2.000000000300e-05  3.822333169095e-04  
  2.000050000270e-05  3.822333250633e-04  
  2.000100000000e-05  3.822333242590e-04  
  2.000110000000e-05  3.822333239903e-04  
  2.000112511661e-05  3.822333239403e-04  
  2.000117534982e-05  3.822333247272e-04  
  2.000127581624e-05  3.822333265229e-04  
  2.000147674909e-05  3.822333315959e-04  
  2.000187861478e-05  3.822333427455e-04  
  2.000190000000e-05  3.822333423656e-04  
  2.000200000000e-05  3.822333423459e-04  
  2.000227264468e-05  3.822333402975e-04  
  2.000258710575e-05  3.822333364112e-04  
  2.000270000000e-05  3.822333373039e-04  
  2.000280000000e-05  3.822333398336e-04  
  2.000281828594e-05  3.822333396811e-04  
  2.000285485781e-05  3.822333391841e-04  
  2.000291192460e-05  3.822333398489e-04  
  2.000300688458e-05  3.822333416999e-04  
  2.000311148375e-05  3.822333447273e-04  
  2.000324089102e-05  3.822333456912e-04  
  2.000349970556e-05  3.822333439301e-04  
  2.000387656524e-05  3.822333459871e-04  
  2.000463028460e-05  3.822333544359e-04  
  2.000500000300e-05  3.822333594943e-04  
  2.000514696570e-05  3.822333604602e-04  
  2.000544089111e-05  3.822333630497e-04  
  2.000602874192e-05  3.822333672288e-04  
  2.000720444353e-05  3.822333838450e-04  
  2.000777273657e-05  3.822333938782e-04  
  2.000878135892e-05  3.822333866524e-04  
  2.001014090361e-05  3.822333772833e-04  
  2.001285999300e-05  3.822333917910e-04  
  2.001829817178e-05  3.822334672116e-04  
  2.002917452933e-05  3.822334994862e-04  
  2.005000000300e-05  3.822334308170e-04  
  2.005020000270e-05  3.822334301686e-04  
  2.005060000575e-05  3.822334436828e-04  
  2.005140001184e-05  3.822334618291e-04  
  2.005200000300e-05  3.822334738383e-04  
  2.005216000422e-05  3.822334737609e-04  
  2.005248000665e-05  3.822334712253e-04  
  2.005312001153e-05  3.822334797159e-04  
  2.005400000300e-05  3.822334996808e-04  
  2.005412800397e-05  3.822334979989e-04  
  2.005438402455e-05  3.822334974699e-04  
  2.005489606570e-05  3.822334944839e-04  
  2.005592014800e-05  3.822334857129e-04  
  2.005796831261e-05  3.822334974193e-04  
  2.006206464182e-05  3.822334887282e-04  
  2.007025730025e-05  3.822334973856e-04  
  2.008664261710e-05  3.822337060593e-04  
  2.010000000300e-05  3.822338897258e-04  
  2.010050000270e-05  3.822338781598e-04  
  2.010150005688e-05  3.822338732295e-04  
  2.010350016524e-05  3.822338760274e-04  
  2.010500000300e-05  3.822338496434e-04  
  2.010540002467e-05  3.822338577969e-04  
  2.010620003076e-05  3.822338578976e-04  
  2.010720000000e-05  3.822338419294e-04  
  2.010730000000e-05  3.822338413526e-04  
  2.010780000000e-05  3.822338345554e-04  
  2.010820000000e-05  3.822338345036e-04  
  2.010830000000e-05  3.822338327342e-04  
  2.010890000000e-05  3.822338260538e-04  
  2.010900000000e-05  3.822338267563e-04  
  2.010906025657e-05  3.822338265996e-04  
  2.010913707904e-05  3.822338272341e-04  
  2.010922513559e-05  3.822338268222e-04  
  2.010937950231e-05  3.822338279075e-04  
  2.010954290285e-05  3.822338266441e-04  
  2.010983445339e-05  3.822338255128e-04  
  2.011000000300e-05  3.822338259632e-04  
  2.011004954005e-05  3.822338265152e-04  
  2.011014860949e-05  3.822338263669e-04  
  2.011034674836e-05  3.822338274121e-04  
  2.011074302612e-05  3.822338252880e-04  
  2.011153558163e-05  3.822338214746e-04  
  2.011312069265e-05  3.822338188464e-04  
  2.011417867510e-05  3.822338175669e-04  
  2.011540150164e-05  3.822338360160e-04  
  2.011667070804e-05  3.822338543208e-04  
  2.011920912085e-05  3.822338429355e-04  
  2.012428594647e-05  3.822338839680e-04  
  2.013443959771e-05  3.822339540946e-04  
  2.015474690018e-05  3.822342113355e-04  
  2.019536150513e-05  3.822344955286e-04  
  2.027659071503e-05  3.822352546300e-04  
  2.043904913483e-05  3.822361348862e-04  
  2.076396597443e-05  3.822380605358e-04  
  2.129392279206e-05  3.822397741533e-04  
  2.182387960969e-05  3.822407567187e-04  
  2.235383642731e-05  3.822422683829e-04  
  2.288379324494e-05  3.822456670209e-04  
  2.341375006257e-05  3.822494979142e-04  
  2.394370688019e-05  3.822503158511e-04  
  2.447366369782e-05  3.822517163012e-04  
  2.500000000300e-05  3.822544322178e-04  
  2.500050000270e-05  3.822544441450e-04  
  2.500100000000e-05  3.822544601585e-04  
  2.500110000000e-05  3.822544623097e-04  
  2.500112511661e-05  3.822544636248e-04  
  2.500117534982e-05  3.822544663428e-04  
  2.500127581624e-05  3.822544690413e-04  
  2.500147674909e-05  3.822544745610e-04  
  2.500187861478e-05  3.822544811334e-04  
  2.500190000000e-05  3.822544815320e-04  
  2.500200000000e-05  3.822544843847e-04  
  2.500270000000e-05  3.822544978345e-04  
  2.500280000000e-05  3.822545010506e-04  
  2.500281826847e-05  3.822545019061e-04  
  2.500285480542e-05  3.822545035212e-04  
  2.500291187221e-05  3.822545062943e-04  
  2.500300677398e-05  3.822545092388e-04  
  2.500310734518e-05  3.822545110629e-04  
  2.500326562345e-05  3.822545139278e-04  
  2.500346318025e-05  3.822545186627e-04  
  2.500385829386e-05  3.822545340776e-04  
  2.500452968430e-05  3.822545551109e-04  
  2.500500000300e-05  3.822545626037e-04  
  2.500507062519e-05  3.822545639347e-04  
  2.500521186026e-05  3.822545644963e-04  
  2.500549433040e-05  3.822545687145e-04  
  2.500605927067e-05  3.822545863385e-04  
  2.500718915122e-05  3.822546128100e-04  
  2.500753583605e-05  3.822546128281e-04  
  2.500822920570e-05  3.822546225559e-04  
  2.500954088042e-05  3.822546399010e-04  
  2.501216422984e-05  3.822546499127e-04  
  2.501741092870e-05  3.822546589230e-04  
  2.502790432641e-05  3.822547400889e-04  
  2.504889112184e-05  3.822551805177e-04  
  2.505000000300e-05  3.822551966119e-04  
  2.505020000270e-05  3.822551991351e-04  
  2.505060000575e-05  3.822551995444e-04  
  2.505140001184e-05  3.822552043300e-04  
  2.505200000300e-05  3.822552079027e-04  
  2.505216000422e-05  3.822552095124e-04  
  2.505248000665e-05  3.822552060785e-04  
  2.505312001153e-05  3.822552158350e-04  
  2.505400000300e-05  3.822552152784e-04  
  2.505412800397e-05  3.822552128757e-04  
  2.505438402455e-05  3.822552154511e-04  
  2.505489606570e-05  3.822552198126e-04  
  2.505592014800e-05  3.822552430868e-04  
  2.505796831261e-05  3.822552973483e-04  
  2.506206464182e-05  3.822553836578e-04  
  2.507025730025e-05  3.822554196379e-04  
  2.508664261710e-05  3.822554408801e-04  
  2.510000000300e-05  3.822555525106e-04  
  2.510050000270e-05  3.822555578820e-04  
  2.510150005688e-05  3.822555873888e-04  
  2.510350016524e-05  3.822556630323e-04  
  2.510500000300e-05  3.822557005299e-04  
  2.510540002467e-05  3.822557096469e-04  
  2.510620003076e-05  3.822557212261e-04  
  2.510720000000e-05  3.822557207078e-04  
  2.510730000000e-05  3.822557239885e-04  
  2.510780000000e-05  3.822557296515e-04  
  2.510820000000e-05  3.822557301194e-04  
  2.510830000000e-05  3.822557316018e-04  
  2.510890000000e-05  3.822557341437e-04  
  2.510900000000e-05  3.822557357135e-04  
  2.510905984912e-05  3.822557357327e-04  
  2.510913647368e-05  3.822557371718e-04  
  2.510922418099e-05  3.822557383826e-04  
  2.510937817517e-05  3.822557396564e-04  
  2.510954108677e-05  3.822557435683e-04  
  2.510983170598e-05  3.822557543393e-04  
  2.511000000300e-05  3.822557587392e-04  
  2.511004926065e-05  3.822557591552e-04  
  2.511014777130e-05  3.822557595251e-04  
  2.511034479259e-05  3.822557630086e-04  
  2.511073883517e-05  3.822557701218e-04  
  2.511152692033e-05  3.822557923469e-04  
  2.511310309066e-05  3.822558197391e-04  
  2.511416330828e-05  3.822558173905e-04  
  2.511536694957e-05  3.822558265648e-04  
  2.511663112683e-05  3.822558333699e-04  
  2.511915948136e-05  3.822558544732e-04  
  2.512421619041e-05  3.822559416456e-04  
  2.513432960851e-05  3.822561665566e-04  
  2.515455644472e-05  3.822562921282e-04  
  2.519501011713e-05  3.822566836941e-04  
  2.527591746194e-05  3.822576000672e-04  
  2.543773215158e-05  3.822591730157e-04  
  2.576136153085e-05  3.822606256404e-04  
  2.629131834848e-05  3.822598905404e-04  
  2.682127516611e-05  3.822624083335e-04  
  2.735123198373e-05  3.822676935523e-04  
  2.788118880136e-05  3.822711521556e-04  
  2.841114561899e-05  3.822732941469e-04  
  2.894110243661e-05  3.822740197343e-04  
  2.947105925424e-05  3.822782125259e-04  
  3.000000000300e-05  3.822823632527e-04  
  3.000050000270e-05  3.822823646979e-04  
  3.000100000000e-05  3.822823600267e-04  
  3.000110000000e-05  3.822823611604e-04  
  3.000112511661e-05  3.822823608068e-04  
  3.000117534982e-05  3.822823611453e-04  
  3.000127581624e-05  3.822823614174e-04  
  3.000147674909e-05  3.822823591644e-04  
  3.000187861478e-05  3.822823519263e-04  
  3.000190000000e-05  3.822823515895e-04  
  3.000200000000e-05  3.822823525601e-04  
  3.000259586018e-05  3.822823498721e-04  
  3.000270000000e-05  3.822823496248e-04  
  3.000280000000e-05  3.822823506243e-04  
  3.000281828885e-05  3.822823510794e-04  
  3.000285486654e-05  3.822823512661e-04  
  3.000291193333e-05  3.822823511946e-04  
  3.000300063017e-05  3.822823520071e-04  
  3.000309370422e-05  3.822823537059e-04  
  3.000326513742e-05  3.822823552439e-04  
  3.000345340428e-05  3.822823531030e-04  
  3.000382993799e-05  3.822823549418e-04  
  3.000458300543e-05  3.822823769570e-04  
  3.000500000300e-05  3.822823889990e-04  
  3.000511235776e-05  3.822823887509e-04  
  3.000533706261e-05  3.822823909615e-04  
  3.000578647232e-05  3.822823949703e-04  
  3.000668529173e-05  3.822823992480e-04  
  3.000730843967e-05  3.822823916338e-04  
  3.000808851546e-05  3.822823857382e-04  
  3.000897494828e-05  3.822823925258e-04  
  3.001074781394e-05  3.822824046035e-04  
  3.001429354524e-05  3.822823948069e-04  
  3.002138500786e-05  3.822824156233e-04  
  3.003556793308e-05  3.822824665142e-04  
  3.005000000300e-05  3.822824541494e-04  
  3.005020000270e-05  3.822824568927e-04  
  3.005060000575e-05  3.822824695260e-04  
  3.005140001184e-05  3.822824822125e-04  
  3.005200000300e-05  3.822824897663e-04  
  3.005216000422e-05  3.822824941972e-04  
  3.005248000665e-05  3.822825033372e-04  
  3.005312001153e-05  3.822825230063e-04  
  3.005400000300e-05  3.822825273178e-04  
  3.005412800397e-05  3.822825309167e-04  
  3.005438402455e-05  3.822825356214e-04  
  3.005489606570e-05  3.822825338411e-04  
  3.005592014800e-05  3.822825454052e-04  
  3.005796831261e-05  3.822825348475e-04  
  3.006206464182e-05  3.822825208952e-04  
  3.007025730025e-05  3.822825663021e-04  
  3.008664261710e-05  3.822827495462e-04  
  3.010000000300e-05  3.822828570352e-04  
  3.010050000270e-05  3.822828416235e-04  
  3.010150005688e-05  3.822828427899e-04  
  3.010350016524e-05  3.822828289997e-04  
  3.010500000300e-05  3.822828242214e-04  
  3.010540002467e-05  3.822828337393e-04  
  3.010620003076e-05  3.822828496800e-04  
  3.010720000000e-05  3.822828489701e-04  
  3.010730000000e-05  3.822828478952e-04  
  3.010780000000e-05  3.822828400087e-04  
  3.010820000000e-05  3.822828338527e-04  
  3.010830000000e-05  3.822828355365e-04  
  3.010890000000e-05  3.822828481449e-04  
  3.010900000000e-05  3.822828506786e-04  
  3.010905924376e-05  3.822828516383e-04  
  3.010913555400e-05  3.822828513362e-04  
  3.010922273744e-05  3.822828513407e-04  
  3.010937084101e-05  3.822828534245e-04  
  3.010952932883e-05  3.822828547033e-04  
  3.010982935439e-05  3.822828534977e-04  
  3.011000000300e-05  3.822828538632e-04  
  3.011004883224e-05  3.822828528854e-04  
  3.011014649306e-05  3.822828558720e-04  
  3.011034181468e-05  3.822828557106e-04  
  3.011073245794e-05  3.822828547512e-04  
  3.011151374444e-05  3.822828655607e-04  
  3.011307631746e-05  3.822828927383e-04  
  3.011414640710e-05  3.822828979825e-04  
  3.011487889230e-05  3.822829039867e-04  
  3.011634386271e-05  3.822829231077e-04  
  3.011927380353e-05  3.822829326887e-04  
  3.012513368517e-05  3.822829290774e-04  
  3.013685344845e-05  3.822830105608e-04  
  3.016029297501e-05  3.822832547639e-04  
  3.020717202813e-05  3.822836437673e-04  
  3.030093013436e-05  3.822837771559e-04  
  3.048844634682e-05  3.822843867802e-04  
  3.086347877175e-05  3.822864615779e-04  
  3.139343558937e-05  3.822892708613e-04  
  3.192339240700e-05  3.822931452341e-04  
  3.245334922463e-05  3.822968525853e-04  
  3.298330604226e-05  3.823003226899e-04  
  3.351326285988e-05  3.823020124756e-04  
  3.404321967751e-05  3.823060299710e-04  
  3.457317649514e-05  3.823105068552e-04  
  3.500000000300e-05  3.823143954759e-04  
  3.500050000270e-05  3.823143817911e-04  
  3.500100000000e-05  3.823143658131e-04  
  3.500110000000e-05  3.823143649262e-04  
  3.500112511661e-05  3.823143651511e-04  
  3.500117534982e-05  3.823143657717e-04  
  3.500127581624e-05  3.823143674271e-04  
  3.500147674909e-05  3.823143673437e-04  
  3.500187861478e-05  3.823143657176e-04  
  3.500190000000e-05  3.823143653152e-04  
  3.500200000000e-05  3.823143653987e-04  
  3.500244107437e-05  3.823143569276e-04  
  3.500270000000e-05  3.823143547234e-04  
  3.500280000000e-05  3.823143527396e-04  
  3.500330000000e-05  3.823143499152e-04  
  3.500336473856e-05  3.823143512690e-04  
  3.500349421568e-05  3.823143530401e-04  
  3.500375316992e-05  3.823143497160e-04  
  3.500405882999e-05  3.823143513112e-04  
  3.500451145276e-05  3.823143600393e-04  
  3.500500000300e-05  3.823143557626e-04  
  3.500509052755e-05  3.823143559388e-04  
  3.500527157666e-05  3.823143568404e-04  
  3.500563367488e-05  3.823143607722e-04  
  3.500635787131e-05  3.823143600466e-04  
  3.500780626418e-05  3.823143642466e-04  
  3.500856752725e-05  3.823143598480e-04  
  3.500969088854e-05  3.823143435822e-04  
  3.501193761112e-05  3.823143566278e-04  
  3.501568152787e-05  3.823144008626e-04  
  3.502316936137e-05  3.823143690896e-04  
  3.503814502837e-05  3.823142981984e-04  
  3.505000000300e-05  3.823143178433e-04  
  3.505020000270e-05  3.823143179392e-04  
  3.505060000575e-05  3.823143333329e-04  
  3.505140001184e-05  3.823143628983e-04  
  3.505200000300e-05  3.823143627657e-04  
  3.505216000422e-05  3.823143656410e-04  
  3.505248000665e-05  3.823143671021e-04  
  3.505312001153e-05  3.823143631176e-04  
  3.505400000300e-05  3.823143658224e-04  
  3.505412800397e-05  3.823143646740e-04  
  3.505438402455e-05  3.823143723440e-04  
  3.505489606570e-05  3.823143767915e-04  
  3.505592014800e-05  3.823143939725e-04  
  3.505796831261e-05  3.823143922357e-04  
  3.506206464182e-05  3.823143605355e-04  
  3.507025730025e-05  3.823143124514e-04  
  3.508664261710e-05  3.823144786389e-04  
  3.510000000300e-05  3.823144768710e-04  
  3.510050000270e-05  3.823144830848e-04  
  3.510150005688e-05  3.823145021019e-04  
  3.510350016524e-05  3.823145310665e-04  
  3.510500000300e-05  3.823145487136e-04  
  3.510540002467e-05  3.823145364409e-04  
  3.510620003076e-05  3.823145304308e-04  
  3.510720000000e-05  3.823145391603e-04  
  3.510730000000e-05  3.823145390601e-04  
  3.510780000000e-05  3.823145328744e-04  
  3.510820000000e-05  3.823145277534e-04  
  3.510830000000e-05  3.823145265898e-04  
  3.510890000000e-05  3.823145142158e-04  
  3.510900000000e-05  3.823145160667e-04  
  3.510906036134e-05  3.823145155557e-04  
  3.510913724202e-05  3.823145143538e-04  
  3.510922538006e-05  3.823145127784e-04  
  3.510940165614e-05  3.823145096758e-04  
  3.510956063291e-05  3.823145065484e-04  
  3.510982722399e-05  3.823145045555e-04  
  3.511000000300e-05  3.823145072404e-04  
  3.511005332122e-05  3.823145067440e-04  
  3.511015995765e-05  3.823145057769e-04  
  3.511037323052e-05  3.823145058654e-04  
  3.511079977626e-05  3.823145137382e-04  
  3.511165286774e-05  3.823145277345e-04  
  3.511335905070e-05  3.823145414809e-04  
  3.511440753365e-05  3.823145394116e-04  
  3.511571362043e-05  3.823145317672e-04  
  3.511714301432e-05  3.823145373924e-04  
  3.512000180209e-05  3.823145580935e-04  
  3.512571937764e-05  3.823146044940e-04  
  3.513715452874e-05  3.823146424638e-04  
  3.516002483094e-05  3.823147484684e-04  
  3.520576543534e-05  3.823146154844e-04  
  3.529724664414e-05  3.823150287178e-04  
  3.548020906175e-05  3.823150632176e-04  
  3.584613389695e-05  3.823180121305e-04  
  3.637609071458e-05  3.823225504195e-04  
  3.690604753221e-05  3.823277484891e-04  
  3.743600434983e-05  3.823301524011e-04  
  3.796596116746e-05  3.823329612771e-04  
  3.849591798509e-05  3.823372971103e-04  
  3.902587480271e-05  3.823428442432e-04  
  3.955583162034e-05  3.823471981769e-04  
  4.000000000300e-05  3.823492997041e-04  
  4.000050000270e-05  3.823492968210e-04  
  4.000100000000e-05  3.823493030091e-04  
  4.000110000000e-05  3.823493037050e-04  
  4.000112511661e-05  3.823493038305e-04  
  4.000117534982e-05  3.823493034751e-04  
  4.000127581624e-05  3.823493015792e-04  
  4.000147674909e-05  3.823492971669e-04  
  4.000187861478e-05  3.823492888283e-04  
  4.000190000000e-05  3.823492895867e-04  
  4.000200000000e-05  3.823492925627e-04  
  4.000226263297e-05  3.823492932191e-04  
  4.000270000000e-05  3.823492957421e-04  
  4.000280000000e-05  3.823492978248e-04  
  4.000302826716e-05  3.823493013581e-04  
  4.000304282490e-05  3.823493013405e-04  
  4.000307194037e-05  3.823493014650e-04  
  4.000313017132e-05  3.823493016645e-04  
  4.000324663320e-05  3.823493023485e-04  
  4.000339354934e-05  3.823493060691e-04  
  4.000362735787e-05  3.823493111479e-04  
  4.000398358876e-05  3.823493173518e-04  
  4.000463337252e-05  3.823493264909e-04  
  4.000500000300e-05  3.823493274713e-04  
  4.000507199424e-05  3.823493291997e-04  
  4.000521597671e-05  3.823493285822e-04  
  4.000550394165e-05  3.823493250850e-04  
  4.000607987153e-05  3.823493279121e-04  
  4.000723173129e-05  3.823493336422e-04  
  4.000779518144e-05  3.823493413760e-04  
  4.000877921688e-05  3.823493365546e-04  
  4.001024400102e-05  3.823493186464e-04  
  4.001317356931e-05  3.823492847725e-04  
  4.001903270589e-05  3.823492962319e-04  
  4.003075097906e-05  3.823493820396e-04  
  4.005000000300e-05  3.823495500656e-04  
  4.005020000270e-05  3.823495432170e-04  
  4.005060000575e-05  3.823495450737e-04  
  4.005140001184e-05  3.823495566823e-04  
  4.005200000300e-05  3.823495559375e-04  
  4.005216000422e-05  3.823495514555e-04  
  4.005248000665e-05  3.823495450433e-04  
  4.005312001153e-05  3.823495453398e-04  
  4.005400000300e-05  3.823495437031e-04  
  4.005412800397e-05  3.823495452988e-04  
  4.005438402455e-05  3.823495481474e-04  
  4.005489606570e-05  3.823495523437e-04  
  4.005592014800e-05  3.823495452680e-04  
  4.005796831261e-05  3.823495330215e-04  
  4.006206464182e-05  3.823495420430e-04  
  4.007025730025e-05  3.823495663486e-04  
  4.008664261710e-05  3.823497083287e-04  
  4.010000000300e-05  3.823497538222e-04  
  4.010050000270e-05  3.823497557737e-04  
  4.010150005688e-05  3.823497356498e-04  
  4.010350016524e-05  3.823497451623e-04  
  4.010500000300e-05  3.823497647613e-04  
  4.010540002467e-05  3.823497706556e-04  
  4.010620003076e-05  3.823497808569e-04  
  4.010720000000e-05  3.823497785963e-04  
  4.010730000000e-05  3.823497784864e-04  
  4.010780000000e-05  3.823497864608e-04  
  4.010820000000e-05  3.823497845781e-04  
  4.010830000000e-05  3.823497833306e-04  
  4.010890000000e-05  3.823497809644e-04  
  4.010900000000e-05  3.823497799425e-04  
  4.010905924376e-05  3.823497792511e-04  
  4.010913555400e-05  3.823497780833e-04  
  4.010922273744e-05  3.823497767060e-04  
  4.010937612626e-05  3.823497745471e-04  
  4.010953826952e-05  3.823497726432e-04  
  4.010984039057e-05  3.823497700446e-04  
  4.011000000300e-05  3.823497688694e-04  
  4.011003628733e-05  3.823497695894e-04  
  4.011010886064e-05  3.823497695023e-04  
  4.011025400726e-05  3.823497682238e-04  
  4.011054430051e-05  3.823497686019e-04  
  4.011112488700e-05  3.823497652729e-04  
  4.011228605999e-05  3.823497749952e-04  
  4.011386278911e-05  3.823497993904e-04  
  4.011474419279e-05  3.823498147986e-04  
  4.011597856773e-05  3.823498136947e-04  
  4.011844731761e-05  3.823497853014e-04  
  4.012338481737e-05  3.823497490819e-04  
  4.013325981690e-05  3.823498475745e-04  
  4.015300981594e-05  3.823500776163e-04  
  4.019250981404e-05  3.823503194904e-04  
  4.027150981022e-05  3.823508846261e-04  
  4.042950980259e-05  3.823519561268e-04  
  4.074550978733e-05  3.823548887541e-04  
  4.127546660496e-05  3.823609852189e-04  
  4.180542342259e-05  3.823650464066e-04  
  4.233538024021e-05  3.823671168824e-04  
  4.286533705784e-05  3.823715798346e-04  
  4.339529387547e-05  3.823787803980e-04  
  4.392525069310e-05  3.823821737278e-04  
  4.445520751072e-05  3.823841265208e-04  
  4.498516432835e-05  3.823904645670e-04  
  4.500000000300e-05  3.823909411954e-04  
  4.500050000270e-05  3.823909341238e-04  
  4.500100000000e-05  3.823909381598e-04  
  4.500110000000e-05  3.823909420127e-04  
  4.500112511661e-05  3.823909420078e-04  
  4.500117534982e-05  3.823909414817e-04  
  4.500127581624e-05  3.823909410710e-04  
  4.500147674909e-05  3.823909437009e-04  
  4.500187861478e-05  3.823909463296e-04  
  4.500190000000e-05  3.823909464403e-04  
  4.500200000000e-05  3.823909481637e-04  
  4.500270000000e-05  3.823909675109e-04  
  4.500280000000e-05  3.823909707545e-04  
  4.500310756928e-05  3.823909784939e-04  
  4.500312900134e-05  3.823909785289e-04  
  4.500317186546e-05  3.823909789489e-04  
  4.500325759371e-05  3.823909786917e-04  
  4.500342905019e-05  3.823909817645e-04  
  4.500360218306e-05  3.823909828841e-04  
  4.500394793656e-05  3.823909828811e-04  
  4.500446537939e-05  3.823909857184e-04  
  4.500500000300e-05  3.823909901945e-04  
  4.500510349156e-05  3.823909937838e-04  
  4.500531047801e-05  3.823910019023e-04  
  4.500572445089e-05  3.823910093427e-04  
  4.500655239666e-05  3.823910253694e-04  
  4.500724232042e-05  3.823910410769e-04  
  4.500791948507e-05  3.823910485315e-04  
  4.500877239028e-05  3.823910681359e-04  
  4.501047820071e-05  3.823911091029e-04  
  4.501388982156e-05  3.823911401880e-04  
  4.502071306327e-05  3.823912901386e-04  
  4.503435954670e-05  3.823915303091e-04  
  4.505000000300e-05  3.823918144946e-04  
  4.505020000270e-05  3.823918215891e-04  
  4.505060000575e-05  3.823918362654e-04  
  4.505140001184e-05  3.823918639567e-04  
  4.505200000300e-05  3.823918760428e-04  
  4.505216000422e-05  3.823918767081e-04  
  4.505248000665e-05  3.823918808859e-04  
  4.505312001153e-05  3.823918970129e-04  
  4.505400000300e-05  3.823919024805e-04  
  4.505412800397e-05  3.823919037300e-04  
  4.505438402455e-05  3.823919076191e-04  
  4.505489606570e-05  3.823919228180e-04  
  4.505592014800e-05  3.823919523921e-04  
  4.505796831261e-05  3.823920141771e-04  
  4.506206464182e-05  3.823921532482e-04  
  4.507025730025e-05  3.823923192806e-04  
  4.508664261710e-05  3.823925711827e-04  
  4.510000000300e-05  3.823927578691e-04  
  4.510050000270e-05  3.823927684837e-04  
  4.510150005688e-05  3.823927988868e-04  
  4.510350016524e-05  3.823928359419e-04  
  4.510500000300e-05  3.823928820951e-04  
  4.510540002467e-05  3.823928983242e-04  
  4.510620003076e-05  3.823929101428e-04  
  4.510720000000e-05  3.823929228697e-04  
  4.510730000000e-05  3.823929235783e-04  
  4.510780000000e-05  3.823929360906e-04  
  4.510820000000e-05  3.823929483829e-04  
  4.510830000000e-05  3.823929516469e-04  
  4.510890000000e-05  3.823929693822e-04  
  4.510900000000e-05  3.823929709860e-04  
  4.510905984912e-05  3.823929716362e-04  
  4.510914200341e-05  3.823929730706e-04  
  4.510922766180e-05  3.823929742054e-04  
  4.510939897859e-05  3.823929791064e-04  
  4.510955627897e-05  3.823929845355e-04  
  4.510987087974e-05  3.823929913286e-04  
  4.511000000300e-05  3.823929926794e-04  
  4.511004948417e-05  3.823929951252e-04  
  4.511014844883e-05  3.823929971185e-04  
  4.511034637816e-05  3.823930037059e-04  
  4.511074223682e-05  3.823930112682e-04  
  4.511153395414e-05  3.823930343491e-04  
  4.511311738879e-05  3.823930741342e-04  
  4.511417946905e-05  3.823931131464e-04  
  4.511539745271e-05  3.823931420140e-04  
  4.511666814923e-05  3.823931705621e-04  
